#shared-none-same-search
#Threads 	 manol-pipe-c10b 	 manol-pipe-c6bid_i 	 manol-pipe-c6nidw_i 	 manol-pipe-c7idw 	 manol-pipe-cha05-113 	 anbul-dated-5-15-u 	 ibm-2002-31_1r3-k30 	 post-c32s-gcdm16-22
1 	 82.642354102 	 0.09 	 255.00220298 	 0.02 	 298.918228952 	 0.04 	 70.940130552 	 0.02 	 60.187565169 	 0.04 	 1146.808267963 	 0.08 	 1569.541893372 	 0.13 	 966.890473876 	 0.05
2 	 95.829084478 	 0.1 	 299.60609714 	 0.08 	 352.411370486 	 0.06 	 84.486359076 	 0.06 	 68.514381625 	 0.11 	 1440.880937896 	 0.08 	 1733.016229997 	 0.06 	 1050.085471228 	 0.2
3 	 109.865421112 	 0.04 	 337.794651365 	 0.04 	 396.943887079 	 0.03 	 94.074350046 	 0.04 	 77.298654636 	 0.23 	 1709.043555688 	 0.02 	 1912.16069151 	 0.03 	 1134.043522029 	 0.01
4 	 120.440832548 	 0.04 	 365.867941822 	 0.14 	 429.044615945 	 0.09 	 100.627140904 	 0.04 	 84.690533427 	 0.13 	 1914.676505048 	 0.18 	 2027.895420629 	 0.01 	 1188.986501493 	 0.05
5 	 130.466443325 	 0.03 	 391.744359446 	 0.08 	 461.459762082 	 0.18 	 106.7309284 	 0.02 	 91.967943803 	 0.12 	 2075.691984497 	 0.04 	 2157.977047874 	 0.06 	 1254.097258873 	 0.05
6 	 137.279852869 	 0.08 	 409.662230975 	 0.04 	 479.947903604 	 0.07 	 110.652317963 	 0.07 	 96.773401623 	 0.07 	 2188.743938376 	 0.08 	 2223.4322282 	 0.15 	 1281.707128535 	 0.03
